# Residuals       
# Time            	Ux                	Uy                	p                 	k                 	omega             
2529              	3.6171900191e-06	6.6060432820e-04	2.4468962240e-04	3.1095566464e-02	3.9756887142e-09
2530              	3.6465876491e-06	6.5223405882e-04	2.4455510818e-04	3.0882022536e-02	3.8789952158e-09
2531              	3.6147350927e-06	6.6021259090e-04	2.4452223303e-04	3.1036041023e-02	3.9139568962e-09
2532              	3.6440261565e-06	6.5185919242e-04	2.4439074311e-04	3.0881999437e-02	3.9327003021e-09
2533              	3.6121242243e-06	6.5986008979e-04	2.4435415979e-04	3.1024626590e-02	4.0317637215e-09
2534              	3.6414163478e-06	6.5151431149e-04	2.4423159505e-04	3.0921366039e-02	3.9385181443e-09
2535              	3.6096706803e-06	6.5951034602e-04	2.4418656285e-04	3.0983570270e-02	4.0777532947e-09
2536              	3.6386678733e-06	6.5118180007e-04	2.4407082571e-04	3.0960736866e-02	3.9595621521e-09
2537              	3.6069941636e-06	6.5915674261e-04	2.4401622655e-04	3.1024718103e-02	4.1115065187e-09
2538              	3.6358468508e-06	6.5085406464e-04	2.4390722348e-04	3.0921383606e-02	3.9508040257e-09
2539              	3.6042567734e-06	6.5878174149e-04	2.4385511967e-04	3.1054408438e-02	3.9999301239e-09
2540              	3.6331007851e-06	6.5049350624e-04	2.4373914416e-04	3.0921381507e-02	3.9434343278e-09
2541              	3.6015590424e-06	6.5842753366e-04	2.4369292436e-04	3.1054509162e-02	3.9613323484e-09
2542              	3.6304973714e-06	6.5013378890e-04	2.4357023320e-04	3.0960774446e-02	3.9212090103e-09
2543              	3.5989410249e-06	6.5808351043e-04	2.4352411809e-04	3.1036040313e-02	4.0092903678e-09
2544              	3.6279537144e-06	6.4978787155e-04	2.4340493032e-04	3.0921400231e-02	3.9247604100e-09
2545              	3.5963510604e-06	6.5771090908e-04	2.4335710648e-04	3.1024651695e-02	4.0126234467e-09
2546              	3.6253787391e-06	6.4942917592e-04	2.4324157696e-04	3.0881996669e-02	3.9467455045e-09
2547              	3.5937882996e-06	6.5734620236e-04	2.4319222074e-04	3.1013339317e-02	4.0075170345e-09
2548              	3.6227547406e-06	6.4908172774e-04	2.4307911931e-04	3.0881983893e-02	3.9493107667e-09
2549              	3.5912453719e-06	6.5699345048e-04	2.4302835815e-04	3.1036048054e-02	4.0339639722e-09
2550              	3.6200773140e-06	6.4875271567e-04	2.4292075720e-04	3.0921390746e-02	3.9361914544e-09
2551              	3.5887722462e-06	6.5664365906e-04	2.4286781802e-04	3.0994970973e-02	4.0473299853e-09
2552              	3.6174487879e-06	6.4841297306e-04	2.4275898394e-04	3.0921374769e-02	3.9638481831e-09
2553              	3.5861462377e-06	6.5628936025e-04	2.4269968278e-04	3.0983575118e-02	4.0595682620e-09
2554              	3.6147884145e-06	6.4806591767e-04	2.4259818024e-04	3.0960741655e-02	3.9635463230e-09
2555              	3.5834641343e-06	6.5595073695e-04	2.4253163456e-04	3.1065819395e-02	4.0786732128e-09
2556              	3.6120719404e-06	6.4774032022e-04	2.4242986560e-04	3.0882011496e-02	3.9296323180e-09
2557              	3.5808730658e-06	6.5556603076e-04	2.4237230667e-04	3.1024635312e-02	3.9304721770e-09
2558              	3.6095005506e-06	6.4736708344e-04	2.4226248420e-04	3.0921372267e-02	3.9570982126e-09
2559              	3.5783012364e-06	6.5523504119e-04	2.4220332611e-04	3.0994865815e-02	4.0279128968e-09
2560              	3.6070030485e-06	6.4703094327e-04	2.4210340469e-04	3.0921360497e-02	3.9511087948e-09
2561              	3.5757410343e-06	6.5488690662e-04	2.4203925128e-04	3.1054406742e-02	4.0721019913e-09
2562              	3.6043932170e-06	6.4670157876e-04	2.4194055001e-04	3.0960771418e-02	3.9363678828e-09
2563              	3.5732341774e-06	6.5453934830e-04	2.4187640169e-04	3.1024749091e-02	4.0267317918e-09
2564              	3.6018259420e-06	6.4636617295e-04	2.4177378467e-04	3.0921389679e-02	3.9597915624e-09
2565              	3.5707140528e-06	6.5417357064e-04	2.4170757544e-04	3.0994867848e-02	4.0248088971e-09
2566              	3.5992220740e-06	6.4600938179e-04	2.4161581870e-04	3.0960755403e-02	3.9789281669e-09
2567              	3.5680915165e-06	6.5384062174e-04	2.4154252173e-04	3.1065820363e-02	4.0902243895e-09
2568              	3.5965591788e-06	6.4568272674e-04	2.4145379715e-04	3.0960783995e-02	3.9406482420e-09
2569              	3.5655603688e-06	6.5348237615e-04	2.4138396067e-04	3.0994969550e-02	4.0082284436e-09
2570              	3.5939838309e-06	6.4533189903e-04	2.4129106852e-04	3.0921367321e-02	3.9821008892e-09
2571              	3.5629343373e-06	6.5312850879e-04	2.4121471364e-04	3.0983576458e-02	4.0524173724e-09
2572              	3.5913757095e-06	6.4498340100e-04	2.4113300404e-04	3.0960749088e-02	3.9788522680e-09
2573              	3.5603727626e-06	6.5279650322e-04	2.4105010499e-04	3.1065798303e-02	4.0938939267e-09
2574              	3.5887104608e-06	6.4466775785e-04	2.4097010781e-04	3.0960785972e-02	3.9361512642e-09
2575              	3.5578796093e-06	6.5243123741e-04	2.4089311656e-04	3.1054412409e-02	4.0036349368e-09
2576              	3.5861857727e-06	6.4431489057e-04	2.4080181260e-04	3.0921393083e-02	3.9602818240e-09
2577              	3.5552749204e-06	6.5207054297e-04	2.4072846549e-04	3.1054413826e-02	3.9847409965e-09
2578              	3.5836940469e-06	6.4395724250e-04	2.4064043462e-04	3.0882015832e-02	3.9543144940e-09
2579              	3.5527590235e-06	6.5171803733e-04	2.4056693156e-04	3.1024640157e-02	4.0081228801e-09
2580              	3.5811658132e-06	6.4361407662e-04	2.4048570397e-04	3.0960772293e-02	3.9740788167e-09
2581              	3.5503436738e-06	6.5139511347e-04	2.4040242904e-04	3.1036050548e-02	4.1196357280e-09
2582              	3.5786030719e-06	6.4330232066e-04	2.4032690717e-04	3.0921386177e-02	3.9698030659e-09
2583              	3.5478574541e-06	6.5102639274e-04	2.4024218356e-04	3.0983564358e-02	4.0597124459e-09
2584              	3.5759933086e-06	6.4295182156e-04	2.4016939598e-04	3.0921380031e-02	4.0086798751e-09
2585              	3.5452661916e-06	6.5068786827e-04	2.4007703217e-04	3.1024735514e-02	4.0922788416e-09
2586              	3.5733128193e-06	6.4262605667e-04	2.4001252405e-04	3.0882000601e-02	3.9767348329e-09
2587              	3.5426793509e-06	6.5032906142e-04	2.3992216979e-04	3.1024647321e-02	4.0259338382e-09
2588              	3.5706975736e-06	6.4228550223e-04	2.3985413802e-04	3.0921398721e-02	3.9821967160e-09
2589              	3.5401406835e-06	6.4999316853e-04	2.3976303139e-04	3.1024668413e-02	4.0582286940e-09
2590              	3.5681859435e-06	6.4195359314e-04	2.3969427288e-04	3.0960773342e-02	3.9695698022e-09
2591              	3.5375970113e-06	6.4965087726e-04	2.3960079070e-04	3.1036057513e-02	4.0816512320e-09
2592              	3.5656907321e-06	6.4162164607e-04	2.3953250770e-04	3.0882014507e-02	3.9764620451e-09
2593              	3.5350462274e-06	6.4927579185e-04	2.3944121759e-04	3.0953811081e-02	4.0059583797e-09
2594              	3.5631816473e-06	6.4126036495e-04	2.3937732911e-04	3.0881975465e-02	4.0148151884e-09
2595              	3.5325318706e-06	6.4894315471e-04	2.3927746803e-04	3.1013349507e-02	4.1052029692e-09
2596              	3.5605901211e-06	6.4094114402e-04	2.3921972226e-04	3.0881988265e-02	3.9682147769e-09
2597              	3.5300199361e-06	6.4859289455e-04	2.3912294503e-04	3.0994990987e-02	4.0428218579e-09
2598              	3.5580070313e-06	6.4061748306e-04	2.3906204468e-04	3.0881986657e-02	3.9804754223e-09
2599              	3.5275353042e-06	6.4824148379e-04	2.3896634963e-04	3.0953813713e-02	4.0544584273e-09
2600              	3.5554958806e-06	6.4027821248e-04	2.3890845648e-04	3.0881969476e-02	3.9932809820e-09
2601              	3.5250075019e-06	6.4790005354e-04	2.3880638942e-04	3.1024644720e-02	4.0796514863e-09
2602              	3.5529202423e-06	6.3994933423e-04	2.3875007156e-04	3.0921391418e-02	3.9540144609e-09
2603              	3.5225212199e-06	6.4755798480e-04	2.3864891744e-04	3.1054522431e-02	4.0369754758e-09
2604              	3.5504027537e-06	6.3961384339e-04	2.3857993736e-04	3.0921385594e-02	3.9556357993e-09
2605              	3.5199620708e-06	6.4720401775e-04	2.3848625021e-04	3.1095592775e-02	4.0015550000e-09
2606              	3.5479356670e-06	6.3926327876e-04	2.3841173762e-04	3.0921409166e-02	3.9477717095e-09
2607              	3.5175172659e-06	6.4686175366e-04	2.3832648009e-04	3.0994891586e-02	3.9988304422e-09
2608              	3.5455414188e-06	6.3891268916e-04	2.3825319237e-04	3.0921391507e-02	4.0027907641e-09
2609              	3.5151530330e-06	6.4653149769e-04	2.3815996181e-04	3.1095587330e-02	4.1213272980e-09
2610              	3.5429821501e-06	6.3859360853e-04	2.3809477485e-04	3.0960800631e-02	3.9646485216e-09
2611              	3.5127497206e-06	6.4619813349e-04	2.3800536219e-04	3.1024670427e-02	4.0624144703e-09
2612              	3.5404564141e-06	6.3826771117e-04	2.3793358837e-04	3.0921384917e-02	4.0158468992e-09
2613              	3.5103077905e-06	6.4584888613e-04	2.3784702168e-04	3.1024744407e-02	4.0883787306e-09
2614              	3.5378691225e-06	6.3792941186e-04	2.3778484559e-04	3.0882004767e-02	4.0147922960e-09
2615              	3.5078182538e-06	6.4551022079e-04	2.3769408082e-04	3.0994995171e-02	4.0735575095e-09
2616              	3.5352813241e-06	6.3759822499e-04	2.3763793607e-04	3.0960762664e-02	4.0262211692e-09
2617              	3.5053302882e-06	6.4519886439e-04	2.3754238314e-04	3.1024769493e-02	4.1591866011e-09
2618              	3.5327277904e-06	6.3729198519e-04	2.3748313628e-04	3.0882005178e-02	4.0017994056e-09
2619              	3.5027185947e-06	6.4482952755e-04	2.3739431044e-04	3.0953822216e-02	4.0303870660e-09
2620              	3.5302002292e-06	6.3694248332e-04	2.3733266682e-04	3.0921372553e-02	4.0341606751e-09
2621              	3.5001441219e-06	6.4450970850e-04	2.3723850959e-04	3.1024646796e-02	4.1330437912e-09
2622              	3.5276797322e-06	6.3663383066e-04	2.3717625459e-04	3.0921400229e-02	3.9803318876e-09
2623              	3.4976190563e-06	6.4415692348e-04	2.3709009763e-04	3.0983601473e-02	4.0494175142e-09
2624              	3.5252185429e-06	6.3629845707e-04	2.3701475315e-04	3.0881987114e-02	4.0071550466e-09
2625              	3.4950382031e-06	6.4379967104e-04	2.3693188701e-04	3.0953817294e-02	4.0433597644e-09
2626              	3.5227573235e-06	6.3595729378e-04	2.3686154952e-04	3.0960744644e-02	4.0052951556e-09
2627              	3.4926236046e-06	6.4347956541e-04	2.3677326613e-04	3.1024640342e-02	4.1445800885e-09
2628              	3.5202791755e-06	6.3565334754e-04	2.3669909022e-04	3.0960775663e-02	3.9749373282e-09
2629              	3.4901690108e-06	6.4311747652e-04	2.3662110625e-04	3.1024643313e-02	4.0486685293e-09
2630              	3.5178188204e-06	6.3531291861e-04	2.3653629940e-04	3.0882012514e-02	4.0000233629e-09
2631              	3.4876758839e-06	6.4275460730e-04	2.3646586995e-04	3.0953817211e-02	3.9902797691e-09
2632              	3.5153680313e-06	6.3495721432e-04	2.3638509862e-04	3.0921356988e-02	4.0240079125e-09
2633              	3.4853455383e-06	6.4244120667e-04	2.3630552614e-04	3.1024767770e-02	4.1338308275e-09
2634              	3.5128741475e-06	6.3465180952e-04	2.3623070854e-04	3.0921379457e-02	3.9788686702e-09
2635              	3.4830112033e-06	6.4209454745e-04	2.3615747979e-04	3.1036071710e-02	4.0650869630e-09
2636              	3.5104148913e-06	6.3432786675e-04	2.3607434341e-04	3.0921409745e-02	4.0002402776e-09
2637              	3.4806054124e-06	6.4175563572e-04	2.3600555671e-04	3.1065825057e-02	4.0601138679e-09
2638              	3.5080044878e-06	6.3399003296e-04	2.3591591614e-04	3.0882028485e-02	4.0012614730e-09
2639              	3.4782053111e-06	6.4141596548e-04	2.3585220462e-04	3.1065856579e-02	4.0273555337e-09
2640              	3.5055852310e-06	6.3364555423e-04	2.3576048315e-04	3.0921405072e-02	4.0038623856e-09
2641              	3.4758807142e-06	6.4110179743e-04	2.3569605714e-04	3.1036079542e-02	4.0973248107e-09
2642              	3.5031856021e-06	6.3332498709e-04	2.3560517639e-04	3.0882017267e-02	4.0202708029e-09
2643              	3.4735392788e-06	6.4076175405e-04	2.3554058287e-04	3.1065858126e-02	4.1092758598e-09
2644              	3.5007112225e-06	6.3299571011e-04	2.3545200566e-04	3.0921402107e-02	4.0190436237e-09
2645              	3.4711252434e-06	6.4044386411e-04	2.3538841433e-04	3.1054438236e-02	4.1157252999e-09
2646              	3.4982337679e-06	6.3267556897e-04	2.3529377069e-04	3.0960792139e-02	4.0269735924e-09
2647              	3.4686740887e-06	6.4011823180e-04	2.3523240473e-04	3.0994903298e-02	4.1408309655e-09
2648              	3.4957408285e-06	6.3235501314e-04	2.3514380580e-04	3.0921400937e-02	4.0609228835e-09
2649              	3.4661873418e-06	6.3977614315e-04	2.3508094450e-04	3.1065852203e-02	4.1508173667e-09
2650              	3.4932011834e-06	6.3203525044e-04	2.3499430591e-04	3.0921407918e-02	4.0350487186e-09
2651              	3.4636229692e-06	6.3944030058e-04	2.3493729335e-04	3.0953834056e-02	4.0700525862e-09
2652              	3.4907520980e-06	6.3170074400e-04	2.3484295053e-04	3.0921364677e-02	4.0715263643e-09
2653              	3.4611420120e-06	6.3911089598e-04	2.3477923138e-04	3.1065850545e-02	4.1701881834e-09
2654              	3.4882473660e-06	6.3139400466e-04	2.3469128889e-04	3.0921406812e-02	4.0047997591e-09
2655              	3.4586592769e-06	6.3876371110e-04	2.3463854543e-04	3.1024791741e-02	4.0576400552e-09
2656              	3.4858597983e-06	6.3106313841e-04	2.3453395140e-04	3.0921411789e-02	4.0330339852e-09
2657              	3.4562053870e-06	6.3842409877e-04	2.3448357721e-04	3.1065859387e-02	4.0915882075e-09
2658              	3.4834710324e-06	6.3073958594e-04	2.3437837501e-04	3.0921413091e-02	4.0125964578e-09
2659              	3.4538422852e-06	6.3808481275e-04	2.3433272658e-04	3.0995016494e-02	4.0725948038e-09
2660              	3.4811120332e-06	6.3040839615e-04	2.3422550415e-04	3.0960779042e-02	4.0433158664e-09
2661              	3.4515083054e-06	6.3776169540e-04	2.3417447750e-04	3.1024684678e-02	4.1719023923e-09
2662              	3.4786789693e-06	6.3010332195e-04	2.3407295344e-04	3.0960789944e-02	4.0302798147e-09
2663              	3.4491076200e-06	6.3742183350e-04	2.3402444339e-04	3.1024785104e-02	4.1249761832e-09
2664              	3.4762077836e-06	6.2978661297e-04	2.3391963466e-04	3.0882018865e-02	4.0449747304e-09
2665              	3.4466508175e-06	6.3706913768e-04	2.3387526626e-04	3.0953840122e-02	4.0573785169e-09
2666              	3.4737525626e-06	6.2944848584e-04	2.3377619191e-04	3.0960760402e-02	4.0742262954e-09
2667              	3.4442972212e-06	6.3677559365e-04	2.3372333832e-04	3.1065825455e-02	4.1998180614e-09
2668              	3.4712963580e-06	6.2916314426e-04	2.3362605627e-04	3.0960805564e-02	4.0023546843e-09
2669              	3.4418772458e-06	6.3642952887e-04	2.3358355806e-04	3.0983616222e-02	4.0692862785e-09
2670              	3.4689530507e-06	6.2882507923e-04	2.3347199956e-04	3.0921399333e-02	4.0631267929e-09
2671              	3.4394163178e-06	6.3609568577e-04	2.3342857013e-04	3.1065829589e-02	4.1017407189e-09
2672              	3.4665526988e-06	6.2850448483e-04	2.3332278207e-04	3.0882036152e-02	4.0113862031e-09
2673              	3.4370427239e-06	6.3576067573e-04	2.3328406044e-04	3.1036092979e-02	4.0390851990e-09
2674              	3.4642255952e-06	6.2817525294e-04	2.3317063351e-04	3.0921403634e-02	4.0407423888e-09
2675              	3.4347722795e-06	6.3544828106e-04	2.3313161260e-04	3.0995017499e-02	4.1299133829e-09
2676              	3.4619349009e-06	6.2786015940e-04	2.3302182621e-04	3.0921384952e-02	4.0550564868e-09
2677              	3.4325122208e-06	6.3512148115e-04	2.3297777963e-04	3.1065861392e-02	4.1726468146e-09
2678              	3.4595324440e-06	6.2755485743e-04	2.3286955340e-04	3.0960806394e-02	4.0335975965e-09
2679              	3.4301593986e-06	6.3479602255e-04	2.3282924819e-04	3.1024794457e-02	4.1234248602e-09
2680              	3.4571496135e-06	6.2723608749e-04	2.3271155850e-04	3.0882021317e-02	4.0656519685e-09
2681              	3.4277486781e-06	6.3444824781e-04	2.3267429497e-04	3.1036095670e-02	4.0892477978e-09
2682              	3.4546972023e-06	6.2690224383e-04	2.3256468227e-04	3.0882026048e-02	4.0560263126e-09
2683              	3.4254046790e-06	6.3412960317e-04	2.3252648506e-04	3.0995026985e-02	4.1205656717e-09
2684              	3.4523017211e-06	6.2658455251e-04	2.3241824543e-04	3.0921384210e-02	4.0704832699e-09
2685              	3.4230719639e-06	6.3381806014e-04	2.3237724313e-04	3.0994921358e-02	4.1847083981e-09
2686              	3.4498795871e-06	6.2628505053e-04	2.3227229639e-04	3.0921385060e-02	4.0631389759e-09
2687              	3.4206786760e-06	6.3348929214e-04	2.3223076943e-04	3.1024795639e-02	4.1611498545e-09
2688              	3.4474351448e-06	6.2597610235e-04	2.3212184098e-04	3.0960787512e-02	4.0561820410e-09
2689              	3.4182034635e-06	6.3317009964e-04	2.3208319715e-04	3.0983598354e-02	4.1336039753e-09
2690              	3.4450206641e-06	6.2566076631e-04	2.3196962925e-04	3.0921399370e-02	4.0725662779e-09
2691              	3.4157288122e-06	6.3283417781e-04	2.3193192776e-04	3.1036087553e-02	4.1238715246e-09
2692              	3.4425614705e-06	6.2534369838e-04	2.3182275087e-04	3.0960800780e-02	4.0478385803e-09
2693              	3.4133389893e-06	6.3251696762e-04	2.3178905788e-04	3.1024693393e-02	4.1153906984e-09
2694              	3.4402073365e-06	6.2502851478e-04	2.3166885935e-04	3.0921420517e-02	4.0510931165e-09
2695              	3.4109608397e-06	6.3217676108e-04	2.3163833412e-04	3.0983623323e-02	4.0823796331e-09
2696              	3.4378407205e-06	6.2469930291e-04	2.3152103316e-04	3.0960776465e-02	4.0629920586e-09
2697              	3.4086872118e-06	6.3186735277e-04	2.3148329965e-04	3.1024788220e-02	4.1675856468e-09
2698              	3.4354470807e-06	6.2440488207e-04	2.3137052154e-04	3.0882019821e-02	4.0363565372e-09
2699              	3.4063542952e-06	6.3151667640e-04	2.3133691323e-04	3.1024778621e-02	4.0701022423e-09
2700              	3.4330538662e-06	6.2407790876e-04	2.3122363949e-04	3.0921397336e-02	4.0602719613e-09
2701              	3.4040506575e-06	6.3120777339e-04	2.3118979016e-04	3.1024701291e-02	4.1237089729e-09
2702              	3.4307205346e-06	6.2377059386e-04	2.3107703278e-04	3.0960795221e-02	4.0510372957e-09
2703              	3.4017810065e-06	6.3089486215e-04	2.3104055986e-04	3.1024797664e-02	4.1550307008e-09
2704              	3.4283969074e-06	6.2346251156e-04	2.3092588275e-04	3.0921420831e-02	4.0592299853e-09
2705              	3.3994369376e-06	6.3056200935e-04	2.3088953993e-04	3.1054449256e-02	4.1158121245e-09
2706              	3.4260607300e-06	6.2314020716e-04	2.3077372713e-04	3.0960807907e-02	4.0567645476e-09
2707              	3.3970972970e-06	6.3025317717e-04	2.3073946281e-04	3.1024674560e-02	4.1250511274e-09
2708              	3.4237615072e-06	6.2282599309e-04	2.3062244016e-04	3.0921426621e-02	4.0624895217e-09
2709              	3.3948070695e-06	6.2992366088e-04	2.3059014444e-04	3.0983605799e-02	4.1259323798e-09
2710              	3.4214511605e-06	6.2250467120e-04	2.3047979129e-04	3.0921405669e-02	4.0819921553e-09
2711              	3.3925032195e-06	6.2961227170e-04	2.3044196759e-04	3.1095610703e-02	4.1728822156e-09
2712              	3.4190762627e-06	6.2221320694e-04	2.3033115673e-04	3.0960825045e-02	4.0306481551e-09
2713              	3.3901930931e-06	6.2929323333e-04	2.3030211085e-04	3.1036104072e-02	4.0955037903e-09
2714              	3.4168081632e-06	6.2189315572e-04	2.3017954769e-04	3.0960813307e-02	4.0747213861e-09
2715              	3.3879216429e-06	6.2897214861e-04	2.3015213964e-04	3.1054450144e-02	4.1576142949e-09
2716              	3.4145258225e-06	6.2156997753e-04	2.3003194949e-04	3.0960818515e-02	4.0674150533e-09
2717              	3.3855897470e-06	6.2865761567e-04	2.3000498833e-04	3.1024780286e-02	4.1405678627e-09
2718              	3.4121690711e-06	6.2126023631e-04	2.2988524348e-04	3.0921413783e-02	4.0793814144e-09
2719              	3.3832638372e-06	6.2833142294e-04	2.2985867583e-04	3.1095620881e-02	4.1523443648e-09
2720              	3.4097542880e-06	6.2095692522e-04	2.2973870470e-04	3.0960835913e-02	4.0574993485e-09
2721              	3.3809474808e-06	6.2802208047e-04	2.2971693725e-04	3.1024815029e-02	4.1237580329e-09
2722              	3.4074263975e-06	6.2064749228e-04	2.2959060896e-04	3.0882038219e-02	4.0899528186e-09
2723              	3.3786388095e-06	6.2768967063e-04	2.2956896385e-04	3.1065863593e-02	4.1385932829e-09
2724              	3.4050435006e-06	6.2033146324e-04	2.2945335430e-04	3.0921449623e-02	4.0776103803e-09
2725              	3.3763556560e-06	6.2738672762e-04	2.2943039189e-04	3.1024698086e-02	4.1623267595e-09
2726              	3.4027238407e-06	6.2003016354e-04	2.2930999658e-04	3.0921417036e-02	4.0953208822e-09
2727              	3.3740430188e-06	6.2706814112e-04	2.2928444300e-04	3.1024718903e-02	4.1831617960e-09
2728              	3.4003585504e-06	6.1972646992e-04	2.2916678553e-04	3.0921413822e-02	4.0920744116e-09
2729              	3.3716901308e-06	6.2675070725e-04	2.2913988132e-04	3.1054564287e-02	4.1777557578e-09
2730              	3.3979933523e-06	6.1942471744e-04	2.2901889385e-04	3.0960816917e-02	4.0817387569e-09
2731              	3.3692854839e-06	6.2644018282e-04	2.2899450245e-04	3.0995044427e-02	4.1558018699e-09
2732              	3.3956765010e-06	6.1911717759e-04	2.2887302186e-04	3.0921425044e-02	4.1039627188e-09
2733              	3.3669312402e-06	6.2611222767e-04	2.2884636046e-04	3.1065859931e-02	4.1757235975e-09
2734              	3.3933367946e-06	6.1880810482e-04	2.2872846277e-04	3.0882054869e-02	4.0767369893e-09
2735              	3.3645690729e-06	6.2578314199e-04	2.2870690054e-04	3.1065869733e-02	4.0871175602e-09
2736              	3.3910589782e-06	6.1848787407e-04	2.2858015725e-04	3.0921453400e-02	4.0792359893e-09
2737              	3.3623581662e-06	6.2547498126e-04	2.2855935924e-04	3.1024700474e-02	4.1430561501e-09
2738              	3.3888516567e-06	6.1817701588e-04	2.2843294233e-04	3.0921437598e-02	4.0827966763e-09
2739              	3.3602005744e-06	6.2515706437e-04	2.2840969862e-04	3.1054565528e-02	4.1862643510e-09
2740              	3.3865801391e-06	6.1787582992e-04	2.2828693319e-04	3.0921441599e-02	4.0746505621e-09
2741              	3.3579498413e-06	6.2483706617e-04	2.2826504681e-04	3.0995051899e-02	4.1483949674e-09
2742              	3.3842738860e-06	6.1756914950e-04	2.2814419027e-04	3.0960800090e-02	4.1054216062e-09
2743              	3.3557188729e-06	6.2453516162e-04	2.2811650360e-04	3.1024716482e-02	4.2282269792e-09
2744              	3.3819156699e-06	6.1727571621e-04	2.2800090636e-04	3.0960812317e-02	4.0959905577e-09
2745              	3.3533726073e-06	6.2421905799e-04	2.2797526070e-04	3.0953871854e-02	4.1699841871e-09
2746              	3.3795500870e-06	6.1696452375e-04	2.2786165717e-04	3.0921410820e-02	4.1286177778e-09
2747              	3.3510157647e-06	6.2390456001e-04	2.2783264886e-04	3.1054458951e-02	4.1836430001e-09
2748              	3.3771287698e-06	6.1666394536e-04	2.2771969371e-04	3.0921424889e-02	4.0674618496e-09
2749              	3.3486486261e-06	6.2359059837e-04	2.2769544950e-04	3.1054565149e-02	4.0919743762e-09
2750              	3.3748195703e-06	6.1635062554e-04	2.2756869509e-04	3.0882045882e-02	4.0696283248e-09
2751              	3.3463770133e-06	6.2326506471e-04	2.2755304438e-04	3.1036125084e-02	4.0805852612e-09
2752              	3.3725982247e-06	6.1602737377e-04	2.2743063279e-04	3.0882043935e-02	4.0755383183e-09
2753              	3.3442608728e-06	6.2295933204e-04	2.2741175815e-04	3.1024829069e-02	4.1508090209e-09
2754              	3.3703925840e-06	6.1571960756e-04	2.2729013775e-04	3.0921411246e-02	4.0820097250e-09
2755              	3.3421100104e-06	6.2265998698e-04	2.2726605867e-04	3.0995054151e-02	4.1942207049e-09
2756              	3.3680895365e-06	6.1542616322e-04	2.2714860602e-04	3.0921419527e-02	4.0999681556e-09
2757              	3.3399117223e-06	6.2234851542e-04	2.2711907751e-04	3.1095630323e-02	4.2109489501e-09
2758              	3.3656764759e-06	6.1513055913e-04	2.2699996255e-04	3.0882059727e-02	4.0736365347e-09
2759              	3.3375561396e-06	6.2202178201e-04	2.2697926779e-04	3.1024834445e-02	4.0736906455e-09
2760              	3.3633227316e-06	6.1479838875e-04	2.2685537198e-04	3.0921431957e-02	4.1086130712e-09
2761              	3.3353268357e-06	6.2173262802e-04	2.2683081860e-04	3.0983633899e-02	4.1899954693e-09
2762              	3.3610106382e-06	6.1449745765e-04	2.2671800188e-04	3.0960790905e-02	4.1071148512e-09
2763              	3.3331118734e-06	6.2143887766e-04	2.2668632690e-04	3.0995045293e-02	4.2486859329e-09
2764              	3.3586637386e-06	6.1421611244e-04	2.2658049903e-04	3.0921421451e-02	4.1143531828e-09
2765              	3.3307790869e-06	6.2111341877e-04	2.2654949576e-04	3.1024798347e-02	4.1723253444e-09
2766              	3.3563188442e-06	6.1390708718e-04	2.2643947082e-04	3.0960808191e-02	4.1031677416e-09
2767              	3.3284249348e-06	6.2081017982e-04	2.2640922044e-04	3.1054461966e-02	4.1513669645e-09
2768              	3.3540349481e-06	6.1360182670e-04	2.2629037374e-04	3.0921445711e-02	4.0781030421e-09
2769              	3.3261148023e-06	6.2048517934e-04	2.2626644894e-04	3.0983654718e-02	4.0913538299e-09
2770              	3.3518150375e-06	6.1327533968e-04	2.2614760439e-04	3.0921417341e-02	4.1040942801e-09
2771              	3.3239313315e-06	6.2018170623e-04	2.2611802665e-04	3.1065883496e-02	4.1848530075e-09
2772              	3.3495650281e-06	6.1298599840e-04	2.2600655853e-04	3.0960826583e-02	4.0610576159e-09
2773              	3.3217708723e-06	6.1987211599e-04	2.2598017287e-04	3.1054466159e-02	4.1477980386e-09
2774              	3.3473740104e-06	6.1268307330e-04	2.2585627162e-04	3.0960824638e-02	4.0890806557e-09
2775              	3.3195820496e-06	6.1955366275e-04	2.2583304012e-04	3.0983653179e-02	4.1498878606e-09
2776              	3.3451585276e-06	6.1236847045e-04	2.2571609476e-04	3.0960799021e-02	4.1202016397e-09
2777              	3.3174448857e-06	6.1925149279e-04	2.2568586618e-04	3.1065857394e-02	4.2242864659e-09
2778              	3.3428334948e-06	6.1208237353e-04	2.2557692528e-04	3.0882057937e-02	4.0830833959e-09
2779              	3.3151943040e-06	6.1892121226e-04	2.2555149878e-04	3.0983641582e-02	4.1007261038e-09
2780              	3.3405553724e-06	6.1175918202e-04	2.2543973184e-04	3.0960798016e-02	4.1403558418e-09
2781              	3.3130376444e-06	6.1864610114e-04	2.2540577740e-04	3.1024821318e-02	4.2468392017e-09
2782              	3.3382746297e-06	6.1148703724e-04	2.2530347848e-04	3.0921418477e-02	4.0919890084e-09
2783              	3.3108312513e-06	6.1832450479e-04	2.2527227865e-04	3.1054474171e-02	4.1636408103e-09
2784              	3.3360093277e-06	6.1118162996e-04	2.2516280175e-04	3.0960826716e-02	4.1001630950e-09
2785              	3.3085574094e-06	6.1802552652e-04	2.2513344136e-04	3.1024828908e-02	4.1549023400e-09
2786              	3.3338120312e-06	6.1088027078e-04	2.2502091138e-04	3.0882043910e-02	4.1047887136e-09
