cellI,x,y,z,S,omega,k,nut
25581,0.145375,0.01,0.000125,6.25e-08,240147.5956,29.19708525,2.148190668e-05
25582,0.145625,0.01,0.000125,6.25e-08,240018.1452,29.17306687,2.147122734e-05
25583,0.145875,0.01,0.000125,6.25e-08,239893.0491,29.14986106,2.146090674e-05
25584,0.146125,0.01,0.000125,6.25e-08,239772.2298,29.12745299,2.145093854e-05
25585,0.146375,0.01,0.000125,6.25e-08,239655.6101,29.10582787,2.144131641e-05
25586,0.146625,0.01,0.000125,6.25e-08,239543.103,29.08496914,2.143203316e-05
25587,0.146875,0.01,0.000125,6.25e-08,239434.6184,29.06485971,2.142308136e-05
25588,0.147125,0.01,0.000125,6.25e-08,239330.0543,29.0454803,2.141445261e-05
25589,0.147375,0.01,0.000125,6.25e-08,239229.3119,29.02681222,2.140613878e-05
25590,0.147625,0.01,0.000125,6.25e-08,239132.284,29.00883529,2.139813108e-05
25591,0.147875,0.01,0.000125,6.25e-08,239038.8772,28.99153189,2.139042191e-05
25592,0.148125,0.01,0.000125,6.25e-08,238948.9857,28.97488211,2.138300258e-05
25593,0.148375,0.01,0.000125,6.25e-08,238862.5424,28.95887326,2.137586767e-05
25594,0.148625,0.01,0.000125,6.25e-08,238779.378,28.94347374,2.136900321e-05
25595,0.148875,0.01,0.000125,6.25e-08,238699.5326,28.92869073,2.136241254e-05
25596,0.149125,0.01,0.000125,6.25e-08,238622.4878,28.91442801,2.135605285e-05
25597,0.149375,0.01,0.000125,6.25e-08,238548.7261,28.90077472,2.13499639e-05
25598,0.149625,0.01,0.000125,6.25e-08,238476.8148,28.88746548,2.13440274e-05
25599,0.149875,0.01,0.000125,6.25e-08,238410.9493,28.87527654,2.133858953e-05
