cellI,x,y,z,sigma_xx,sigma_xy,sigma_xz,sigma_yy,sigma_yz,sigma_zz
7127,0.106875,0.001875,0.000125,7.340262546,-3.66369629,-0,7.286536543,-0,7.31339145
7128,0.107125,0.001875,0.000125,7.352959518,-3.669588734,-0,7.299413218,-0,7.326177924
7129,0.107375,0.001875,0.000125,7.365611958,-3.675475669,-0,7.312241416,-0,7.338919066
7130,0.107625,0.001875,0.000125,7.378223259,-3.681362454,-0,7.325019841,-0,7.35161482
7131,0.107875,0.001875,0.000125,7.390796464,-3.687250772,-0,7.337747581,-0,7.364265315
7132,0.108125,0.001875,0.000125,7.403331872,-3.69314465,-0,7.350425283,-0,7.376872044
7133,0.108375,0.001875,0.000125,7.415831467,-3.699048509,-0,7.36305285,-0,7.389435863
7134,0.108625,0.001875,0.000125,7.428296696,-3.704969159,-0,7.3756307,-0,7.401957984
7135,0.108875,0.001875,0.000125,7.440730752,-3.710913291,-0,7.388158281,-0,7.414439167
7136,0.109125,0.001875,0.000125,7.453136764,-3.716888226,-0,7.400635139,-0,7.426880577
7137,0.109375,0.001875,0.000125,7.465515901,-3.722903541,-0,7.413062178,-0,7.439284461
7138,0.109625,0.001875,0.000125,7.477871927,-3.728967666,-0,7.425438848,-0,7.451652445
7139,0.109875,0.001875,0.000125,7.490212505,-3.735093293,-0,7.437763547,-0,7.463983928
7140,0.110125,0.001875,0.000125,7.502543898,-3.74129115,-0,7.45002548,-0,7.476289521
7141,0.110375,0.001875,0.000125,7.514827285,-3.747573757,-0,7.462292559,-0,7.488547056
7142,0.110625,0.001875,0.000125,7.527103847,-3.753959555,-0,7.474503934,-0,7.500784099
7143,0.110875,0.001875,0.000125,7.539402261,-3.760467883,-0,7.486634415,-0,7.513006143
7144,0.111125,0.001875,0.000125,7.55171439,-3.767122279,-0,7.498711658,-0,7.525203812
7145,0.111375,0.001875,0.000125,7.56404045,-3.773948181,-0,7.51074135,-0,7.53738274
7146,0.111625,0.001875,0.000125,7.576387837,-3.780972611,-0,7.522723481,-0,7.549548602
7147,0.111875,0.001875,0.000125,7.588767471,-3.788226947,-0,7.534657145,-0,7.561706204
7148,0.112125,0.001875,0.000125,7.601191452,-3.795748091,-0,7.546541692,-0,7.573861056
7149,0.112375,0.001875,0.000125,7.613672936,-3.803578466,-0,7.558376698,-0,7.586019665
7150,0.112625,0.001875,0.000125,7.626226741,-3.811766604,-0,7.570161933,-0,7.598189486
7151,0.112875,0.001875,0.000125,7.638869733,-3.820367979,-0,7.581897248,-0,7.610378899
7152,0.113125,0.001875,0.000125,7.651620955,-3.829446193,-0,7.593582702,-0,7.622597504
7153,0.113375,0.001875,0.000125,7.664502092,-3.839074129,-0,7.605218524,-0,7.634856244
7154,0.113625,0.001875,0.000125,7.677537611,-3.849335216,-0,7.616805239,-0,7.64716765
7155,0.113875,0.001875,0.000125,7.690755262,-3.860325148,-0,7.628343761,-0,7.659546057
7156,0.114125,0.001875,0.000125,7.704186334,-3.872153596,-0,7.639835593,-0,7.672007913
7157,0.114375,0.001875,0.000125,7.717866199,-3.884946278,-0,7.651282979,-0,7.684572022
7158,0.114625,0.001875,0.000125,7.731834702,-3.898847371,-0,7.662689235,-0,7.697259943
7159,0.114875,0.001875,0.000125,7.746136358,-3.914022399,-0,7.674059284,-0,7.710096538
7160,0.115125,0.001875,0.000125,7.760821195,-3.930661145,-0,7.685399964,-0,7.723110221
7161,0.115375,0.001875,0.000125,7.775944932,-3.948981575,-0,7.696720897,-0,7.73633367
7162,0.115625,0.001875,0.000125,7.791569233,-3.969234042,-0,7.708035534,-0,7.749804553
7163,0.115875,0.001875,0.000125,7.807762075,-3.991706026,-0,7.719362349,-0,7.763566196
7164,0.116125,0.001875,0.000125,7.824597755,-4.016728145,-0,7.73072663,-0,7.777668535
7165,0.116375,0.001875,0.000125,7.842156807,-4.044680446,-0,7.742162771,-0,7.792169162
7166,0.116625,0.001875,0.000125,7.860525254,-4.076000124,-0,7.75371738,-0,7.807134586
7167,0.116875,0.001875,0.000125,7.8797934,-4.11119053,-0,7.765453418,-0,7.822641763
7168,0.117125,0.001875,0.000125,7.900053986,-4.150831157,-0,7.777455633,-0,7.8387798
7169,0.117375,0.001875,0.000125,7.921398907,-4.19558983,-0,7.789837796,-0,7.855652018
7170,0.117625,0.001875,0.000125,7.94391455,-4.246236162,-0,7.802752386,-0,7.873378464
7171,0.117875,0.001875,0.000125,7.967674585,-4.3036577,-0,7.816403464,-0,7.892098911
7172,0.118125,0.001875,0.000125,7.9927301,-4.368877935,-0,7.831063671,-0,7.911976349
7173,0.118375,0.001875,0.000125,8.019095237,-4.443077467,-0,7.847096913,-0,7.933201269
7174,0.118625,0.001875,0.000125,8.046727074,-4.527617416,-0,7.864988597,-0,7.955996909
7175,0.118875,0.001875,0.000125,8.075497878,-4.624066151,-0,7.885385646,-0,7.980625457
7176,0.119125,0.001875,0.000125,8.105156544,-4.734227992,-0,7.909149866,-0,8.007395771
7177,0.119375,0.001875,0.000125,8.135276208,-4.86017409,-0,7.937428481,-0,8.036672511
7178,0.119625,0.001875,0.000125,8.165182639,-5.004272987,-0,7.97174785,-0,8.06888747
7179,0.119875,0.001875,0.000125,8.193857013,-5.169218189,-0,8.014137406,-0,8.10455342
7180,0.120125,0.001875,0.000125,8.219805722,-5.358047344,-0,8.067292707,-0,8.144280731
7181,0.120375,0.001875,0.000125,8.240886695,-5.574143345,-0,8.134789121,-0,8.188797504
7182,0.120625,0.001875,0.000125,8.254080048,-5.821203125,-0,8.221359473,-0,8.238973618
7183,0.120875,0.001875,0.000125,8.255189569,-6.103149948,-0,8.333250787,-0,8.295849204
7184,0.121125,0.001875,0.000125,8.238461801,-6.423952695,-0,8.47867435,-0,8.360667169
7185,0.121375,0.001875,0.000125,8.196113233,-6.787295642,-0,8.668359169,-0,8.434909278
7186,0.121625,0.001875,0.000125,8.117767736,-7.196016926,-0,8.916205327,-0,8.520333637
7187,0.121875,0.001875,0.000125,7.989833543,-7.65119676,-0,9.240004054,-0,8.619009243
7188,0.122125,0.001875,0.000125,7.794899521,-8.150736982,-0,9.662134267,-0,8.733340192
7189,0.122375,0.001875,0.000125,7.51132741,-8.687230493,-0,10.21003977,-0,8.866066301
7190,0.122625,0.001875,0.000125,7.113364092,-9.244910927,-0,10.91612156,-0,9.020225109
7191,0.122875,0.001875,0.000125,6.572371645,-9.795495342,-0,11.81639665,-0,9.199034863
7192,0.123125,0.001875,0.000125,5.86002524,-10.29307074,-0,12.94692005,-0,9.405718111
7193,0.123375,0.001875,0.000125,4.954955725,-10.66828856,-0,14.33648747,-0,9.643061287
7194,0.123625,0.001875,0.000125,3.854046878,-10.82464425,-0,15.99366688,-0,9.913266664
7195,0.123875,0.001875,0.000125,2.59031623,-10.63716035,-0,17.88744519,-0,10.21647628
7196,0.124125,0.001875,0.000125,1.25669427,-9.969201229,-0,19.91745703,-0,10.55298354
7197,0.124375,0.001875,0.000125,0.02742681106,-8.691854177,-0,21.89468984,-0,10.91603707
7198,0.124625,0.001875,0.000125,-0.8181121808,-6.767767191,-0,23.49898205,-0,11.30582327
7199,0.124875,0.001875,0.000125,-0.956770488,-4.288636769,-0,24.38076735,-0,11.68991616
7200,0.025125,0.002125,0.000125,8.885743512,4.354611484,-0,-1.027450898,-0,3.944840212
7201,0.025375,0.002125,0.000125,9.93826511,3.937836992,-0,-2.015179173,-0,3.981028193
7202,0.025625,0.002125,0.000125,10.8995622,3.230767539,-0,-2.898844196,-0,4.017899649
7203,0.025875,0.002125,0.000125,11.64738518,2.275687992,-0,-3.559582756,-0,4.054781818
7204,0.026125,0.002125,0.000125,12.1037204,1.176046052,-0,-3.922693847,-0,4.089979455
7205,0.026375,0.002125,0.000125,12.23745589,0.0412448199,-0,-3.966311924,-0,4.127415457
7206,0.026625,0.002125,0.000125,12.06688391,-1.00851616,-0,-3.714701252,-0,4.168167461
7207,0.026875,0.002125,0.000125,11.66423863,-1.908171817,-0,-3.23710998,-0,4.205749576
7208,0.027125,0.002125,0.000125,11.1027743,-2.617110238,-0,-2.60839703,-0,4.239522198
7209,0.027375,0.002125,0.000125,10.4500633,-3.128595768,-0,-1.897698219,-0,4.269925486
7210,0.027625,0.002125,0.000125,9.764361841,-3.457954239,-0,-1.162390875,-0,4.29593259
7211,0.027875,0.002125,0.000125,9.087895462,-3.630689841,-0,-0.4441454612,-0,4.317521017
7212,0.028125,0.002125,0.000125,8.448777107,-3.675960106,-0,0.2293420054,-0,4.335235557
7213,0.028375,0.002125,0.000125,7.863850213,-3.622950538,-0,0.8419517016,-0,4.349550445
7214,0.028625,0.002125,0.000125,7.341023108,-3.498138191,-0,1.386659718,-0,4.360863324
7215,0.028875,0.002125,0.000125,6.881965271,-3.323793171,-0,1.862613332,-0,4.369618339
7216,0.029125,0.002125,0.000125,6.484572177,-3.117954719,-0,2.272657663,-0,4.376254332
7217,0.029375,0.002125,0.000125,6.144483169,-2.894964654,-0,2.621873291,-0,4.381118156
7218,0.029625,0.002125,0.000125,5.855977143,-2.665804681,-0,2.916638548,-0,4.384491047
7219,0.029875,0.002125,0.000125,5.61280394,-2.438469293,-0,3.163733772,-0,4.386649678
7220,0.030125,0.002125,0.000125,5.408775417,-2.218510836,-0,3.369797913,-0,4.38782437
7221,0.030375,0.002125,0.000125,5.238150351,-2.009610911,-0,3.540933379,-0,4.388221034
7222,0.030625,0.002125,0.000125,5.095708221,-1.814021517,-0,3.682687524,-0,4.387979238
7223,0.030875,0.002125,0.000125,4.976872043,-1.632917337,-0,3.799869169,-0,4.387246924
7224,0.031125,0.002125,0.000125,4.877639278,-1.466670282,-0,3.896704739,-0,4.386106448
7225,0.031375,0.002125,0.000125,4.794670291,-1.315094311,-0,3.976664106,-0,4.384672791
7226,0.031625,0.002125,0.000125,4.725122715,-1.177638133,-0,4.042749643,-0,4.382980904
7227,0.031875,0.002125,0.000125,4.666711761,-1.053539827,-0,4.097308547,-0,4.381122736
7228,0.032125,0.002125,0.000125,4.617469995,-0.9419357776,-0,4.142433314,-0,4.37909478
7229,0.032375,0.002125,0.000125,4.575851622,-0.8418618807,-0,4.179695097,-0,4.376966937
7230,0.032625,0.002125,0.000125,4.540556684,-0.752438814,-0,4.210460435,-0,4.374747219
7231,0.032875,0.002125,0.000125,4.510474959,-0.6727865266,-0,4.235879398,-0,4.372453878
7232,0.033125,0.002125,0.000125,4.484668129,-0.6020140454,-0,4.256920038,-0,4.370102156
7233,0.033375,0.002125,0.000125,4.462376482,-0.53929836,-0,4.274352915,-0,4.367715933
7234,0.033625,0.002125,0.000125,4.442929553,-0.4838373973,-0,4.288884003,-0,4.365286356
7235,0.033875,0.002125,0.000125,4.425818809,-0.4348549987,-0,4.301011669,-0,4.362843942
7236,0.034125,0.002125,0.000125,4.410618778,-0.3916232806,-0,4.311191536,-0,4.360374016
7237,0.034375,0.002125,0.000125,4.397063191,-0.3534863681,-0,4.319675896,-0,4.357902328
7238,0.034625,0.002125,0.000125,4.38492516,-0.3199250259,-0,4.32671016,-0,4.355419411
7239,0.034875,0.002125,0.000125,4.373979732,-0.2904911565,-0,4.332526596,-0,4.352924966
7240,0.035125,0.002125,0.000125,4.364000661,-0.264718919,-0,4.33736991,-0,4.350405919
7241,0.035375,0.002125,0.000125,4.354848174,-0.2422044597,-0,4.341359733,-0,4.34788662
7242,0.035625,0.002125,0.000125,4.346372863,-0.2225759504,-0,4.344677088,-0,4.345338791
7243,0.035875,0.002125,0.000125,4.338511529,-0.2055199249,-0,4.347353721,-0,4.342796586
7244,0.036125,0.002125,0.000125,4.331137888,-0.1907539538,-0,4.349548933,-0,4.340229267
7245,0.036375,0.002125,0.000125,4.324221976,-0.1779670384,-0,4.351273129,-0,4.33765832
7246,0.036625,0.002125,0.000125,4.317766176,-0.1669716022,-0,4.352523727,-0,4.335085697
7247,0.036875,0.002125,0.000125,4.311716644,-0.1576503667,-0,4.353362316,-0,4.332505356
7248,0.037125,0.002125,0.000125,4.305992823,-0.1498323619,-0,4.353873754,-0,4.329914671
7249,0.037375,0.002125,0.000125,4.300544355,-0.1433584144,-0,4.354096355,-0,4.327327556
7250,0.037625,0.002125,0.000125,4.295326922,-0.138073609,-0,4.354096221,-0,4.324728419
7251,0.037875,0.002125,0.000125,4.290338445,-0.1338734097,-0,4.353860385,-0,4.322130747
7252,0.038125,0.002125,0.000125,4.285513797,-0.1306618316,-0,4.353471495,-0,4.319518744
7253,0.038375,0.002125,0.000125,4.280859567,-0.1283036869,-0,4.352905408,-0,4.316911789
7254,0.038625,0.002125,0.000125,4.276401521,-0.1267210817,-0,4.352137276,-0,4.314310901
7255,0.038875,0.002125,0.000125,4.272115702,-0.1258658594,-0,4.351209394,-0,4.31169984
7256,0.039125,0.002125,0.000125,4.267967812,-0.1256743173,-0,4.350154282,-0,4.309082633
7257,0.039375,0.002125,0.000125,4.263935825,-0.126072961,-0,4.348988556,-0,4.306467067
7258,0.039625,0.002125,0.000125,4.260028548,-0.1270021929,-0,4.347702202,-0,4.303856865
7259,0.039875,0.002125,0.000125,4.256256926,-0.128429255,-0,4.346288789,-0,4.301250167
7260,0.040125,0.002125,0.000125,4.252615286,-0.1303433513,-0,4.344754151,-0,4.298649621
7261,0.040375,0.002125,0.000125,4.249095576,-0.1327277134,-0,4.34310541,-0,4.296059126
7262,0.040625,0.002125,0.000125,4.2456661,-0.1355542383,-0,4.3413792,-0,4.293476868
7263,0.040875,0.002125,0.000125,4.242304256,-0.138765815,-0,4.33960403,-0,4.290900195
7264,0.041125,0.002125,0.000125,4.239022219,-0.142330791,-0,4.337761736,-0,4.288338483
7265,0.041375,0.002125,0.000125,4.235830098,-0.1462296251,-0,4.335846521,-0,4.285790929
7266,0.041625,0.002125,0.000125,4.232737524,-0.1504610601,-0,4.333851601,-0,4.283258343
7267,0.041875,0.002125,0.000125,4.229730444,-0.1549986324,-0,4.331798674,-0,4.280736862
7268,0.042125,0.002125,0.000125,4.226815673,-0.1598313255,-0,4.329676909,-0,4.278234416
7269,0.042375,0.002125,0.000125,4.223990393,-0.1649650838,-0,4.327497235,-0,4.275746948
7270,0.042625,0.002125,0.000125,4.221241477,-0.170389733,-0,4.32527865,-0,4.273272776
7271,0.042875,0.002125,0.000125,4.218560483,-0.1760890019,-0,4.323031242,-0,4.270814555
7272,0.043125,0.002125,0.000125,4.215946883,-0.1820537271,-0,4.320756869,-0,4.268375378
7273,0.043375,0.002125,0.000125,4.213402924,-0.1882772992,-0,4.318456211,-0,4.265956851
7274,0.043625,0.002125,0.000125,4.210927566,-0.1947557103,-0,4.316132389,-0,4.263561533
7275,0.043875,0.002125,0.000125,4.208522132,-0.2014805937,-0,4.313788599,-0,4.261189651
7276,0.044125,0.002125,0.000125,4.206187686,-0.2084447759,-0,4.311426846,-0,4.258842976
7277,0.044375,0.002125,0.000125,4.203924833,-0.2156407712,-0,4.309050765,-0,4.256522194
7278,0.044625,0.002125,0.000125,4.201733777,-0.2230714178,-0,4.306661599,-0,4.254230888
7279,0.044875,0.002125,0.000125,4.199615895,-0.2307244762,-0,4.304260201,-0,4.251971928
7280,0.045125,0.002125,0.000125,4.197564459,-0.238623938,-0,4.301855839,-0,4.249747972
7281,0.045375,0.002125,0.000125,4.195558049,-0.2467382962,-0,4.29947336,-0,4.247560847
7282,0.045625,0.002125,0.000125,4.193606003,-0.2550378816,-0,4.297111172,-0,4.245408081
7283,0.045875,0.002125,0.000125,4.191724155,-0.2635313898,-0,4.294762713,-0,4.243285748
7284,0.046125,0.002125,0.000125,4.18991815,-0.2722292329,-0,4.292421957,-0,4.241199643
7285,0.046375,0.002125,0.000125,4.18818772,-0.2811338639,-0,4.290088607,-0,4.239155806
7286,0.046625,0.002125,0.000125,4.186531882,-0.2902396525,-0,4.28776669,-0,4.23715671
7287,0.046875,0.002125,0.000125,4.184949321,-0.2995422331,-0,4.2854615,-0,4.23520394
7288,0.047125,0.002125,0.000125,4.183438189,-0.3090346553,-0,4.283180407,-0,4.233297569
7289,0.047375,0.002125,0.000125,4.182017155,-0.3187083176,-0,4.280902012,-0,4.231445945
7290,0.047625,0.002125,0.000125,4.180688224,-0.3285651609,-0,4.278629484,-0,4.229649551
7291,0.047875,0.002125,0.000125,4.179428881,-0.3386044517,-0,4.276396348,-0,4.227903067
7292,0.048125,0.002125,0.000125,4.178237749,-0.348822406,-0,4.274204923,-0,4.226211237
7293,0.048375,0.002125,0.000125,4.177117222,-0.3592198188,-0,4.272056368,-0,4.224576207
7294,0.048625,0.002125,0.000125,4.176066495,-0.3697886726,-0,4.269957102,-0,4.222998047
7295,0.048875,0.002125,0.000125,4.175097887,-0.3805284856,-0,4.267894801,-0,4.221482441
7296,0.049125,0.002125,0.000125,4.174213341,-0.39143952,-0,4.265872488,-0,4.220030089
7297,0.049375,0.002125,0.000125,4.173409111,-0.4025164111,-0,4.26389783,-0,4.218642715
7298,0.049625,0.002125,0.000125,4.172683418,-0.4137517544,-0,4.261977051,-0,4.217321485
7299,0.049875,0.002125,0.000125,4.172036738,-0.4251396688,-0,4.260113823,-0,4.216067824
7300,0.050125,0.002125,0.000125,4.171470531,-0.4366753097,-0,4.258310324,-0,4.214883623
7301,0.050375,0.002125,0.000125,4.170986528,-0.4483553821,-0,4.25656816,-0,4.21377104
7302,0.050625,0.002125,0.000125,4.170586435,-0.4601764448,-0,4.254889015,-0,4.212732122
7303,0.050875,0.002125,0.000125,4.170271774,-0.4721364136,-0,4.253274724,-0,4.2117689
7304,0.051125,0.002125,0.000125,4.170043235,-0.4842314723,-0,4.251727891,-0,4.210883414
7305,0.051375,0.002125,0.000125,4.169902055,-0.496459776,-0,4.250250987,-0,4.210077226
7306,0.051625,0.002125,0.000125,4.169847598,-0.5088154553,-0,4.248847965,-0,4.209352221
7307,0.051875,0.002125,0.000125,4.169882342,-0.5212971727,-0,4.247520717,-0,4.208709161
7308,0.052125,0.002125,0.000125,4.170003593,-0.5338965875,-0,4.246274233,-0,4.2081508
7309,0.052375,0.002125,0.000125,4.170216939,-0.5466178279,-0,4.245108918,-0,4.20767613
7310,0.052625,0.002125,0.000125,4.170520674,-0.5594425523,-0,4.244022448,-0,4.207294065
7311,0.052875,0.002125,0.000125,4.170901474,-0.5723934421,-0,4.24305056,-0,4.206987029
7312,0.053125,0.002125,0.000125,4.171407806,-0.5854299295,-0,4.242119319,-0,4.206785101
7313,0.053375,0.002125,0.000125,4.171970762,-0.5985556334,-0,4.241342528,-0,4.206647968
7314,0.053625,0.002125,0.000125,4.17264189,-0.6117840993,-0,4.240622711,-0,4.20662607
7315,0.053875,0.002125,0.000125,4.173418564,-0.6251064689,-0,4.239985541,-0,4.206700769
7316,0.054125,0.002125,0.000125,4.174296622,-0.6385181143,-0,4.23944117,-0,4.206870376
7317,0.054375,0.002125,0.000125,4.175272251,-0.6520175409,-0,4.238994847,-0,4.207137655
7318,0.054625,0.002125,0.000125,4.176347317,-0.6656022202,-0,4.238647648,-0,4.20750375
7319,0.054875,0.002125,0.000125,4.17752078,-0.6792678213,-0,4.238402405,-0,4.207970847
7320,0.055125,0.002125,0.000125,4.178798045,-0.6930092714,-0,4.238258057,-0,4.208538451
7321,0.055375,0.002125,0.000125,4.180187869,-0.7068226286,-0,4.238211084,-0,4.209205051
7322,0.055625,0.002125,0.000125,4.18195523,-0.7206985536,-0,4.237708108,-0,4.210262584
7323,0.055875,0.002125,0.000125,4.183838104,-0.7346389068,-0,4.23727486,-0,4.211450834
7324,0.056125,0.002125,0.000125,4.185819575,-0.7486418882,-0,4.236965699,-0,4.212735734
7325,0.056375,0.002125,0.000125,4.18790076,-0.7627048142,-0,4.236777801,-0,4.214122241
7326,0.056625,0.002125,0.000125,4.190085086,-0.7768250613,-0,4.236707829,-0,4.215613382
7327,0.056875,0.002125,0.000125,4.192375107,-0.7910001924,-0,4.236753829,-0,4.217211554
7328,0.057125,0.002125,0.000125,4.194768005,-0.8052274872,-0,4.236922764,-0,4.218915475
7329,0.057375,0.002125,0.000125,4.197262463,-0.8195041251,-0,4.237218159,-0,4.220725677
7330,0.057625,0.002125,0.000125,4.199859629,-0.833826448,-0,4.237639215,-0,4.222644412
7331,0.057875,0.002125,0.000125,4.202560834,-0.8481907204,-0,4.238185761,-0,4.224672988
7332,0.058125,0.002125,0.000125,4.205366856,-0.8625932776,-0,4.238858997,-0,4.226811759
7333,0.058375,0.002125,0.000125,4.208277892,-0.8770306458,-0,4.239660913,-0,4.229060737
7334,0.058625,0.002125,0.000125,4.211294357,-0.8914994717,-0,4.240593313,-0,4.23141976
7335,0.058875,0.002125,0.000125,4.214416288,-0.9059966578,-0,4.241657834,-0,4.233889081
7336,0.059125,0.002125,0.000125,4.217644542,-0.9205195144,-0,4.242855208,-0,4.236468904
7337,0.059375,0.002125,0.000125,4.220978659,-0.9350655725,-0,4.244186532,-0,4.239160252
7338,0.059625,0.002125,0.000125,4.224419146,-0.9496326781,-0,4.245652497,-0,4.241963447
7339,0.059875,0.002125,0.000125,4.227957802,-0.9642186963,-0,4.247259428,-0,4.244881766
7340,0.060125,0.002125,0.000125,4.231459091,-0.9788113772,-0,4.249283103,-0,4.247776192
7341,0.060375,0.002125,0.000125,4.234779298,-0.9933952258,-0,4.252038899,-0,4.250476092
7342,0.060625,0.002125,0.000125,4.238215274,-1.007987446,-0,4.254925951,-0,4.253286471
7343,0.060875,0.002125,0.000125,4.241766903,-1.022591057,-0,4.257929933,-0,4.256222646
7344,0.061125,0.002125,0.000125,4.24542836,-1.037203496,-0,4.261065173,-0,4.259276861
7345,0.061375,0.002125,0.000125,4.249206927,-1.051817387,-0,4.264319678,-0,4.262454405
7346,0.061625,0.002125,0.000125,4.253104636,-1.066429246,-0,4.26769018,-0,4.265756961
7347,0.061875,0.002125,0.000125,4.257119725,-1.081035934,-0,4.271178929,-0,4.269184362
7348,0.062125,0.002125,0.000125,4.261251006,-1.095634343,-0,4.274788458,-0,4.272735452
7349,0.062375,0.002125,0.000125,4.265498367,-1.110221885,-0,4.278519867,-0,4.276409302
7350,0.062625,0.002125,0.000125,4.269861969,-1.124796372,-0,4.282373355,-0,4.280205491
7351,0.062875,0.002125,0.000125,4.274341793,-1.139355706,-0,4.286348808,-0,4.284123963
7352,0.063125,0.002125,0.000125,4.278937775,-1.153898218,-0,4.29044586,-0,4.288164846
7353,0.063375,0.002125,0.000125,4.283649961,-1.168422077,-0,4.29466388,-0,4.292328299
7354,0.063625,0.002125,0.000125,4.28847816,-1.182925629,-0,4.299002212,-0,4.296614627
7355,0.063875,0.002125,0.000125,4.29342211,-1.197407272,-0,4.303460243,-0,4.301024055
7356,0.064125,0.002125,0.000125,4.298481599,-1.211865126,-0,4.308037359,-0,4.305556631
7357,0.064375,0.002125,0.000125,4.303656142,-1.226297316,-0,4.312733245,-0,4.310212275
7358,0.064625,0.002125,0.000125,4.308945297,-1.240701517,-0,4.317547607,-0,4.314990722
7359,0.064875,0.002125,0.000125,4.314348625,-1.255075439,-0,4.32248034,-0,4.319891403
7360,0.065125,0.002125,0.000125,4.319865691,-1.26941599,-0,4.327531211,-0,4.324913756
7361,0.065375,0.002125,0.000125,4.325495851,-1.283720478,-0,4.33270022,-0,4.330057084
