cellI,x,y,z,sigma_xx,sigma_xy,sigma_xz,sigma_yy,sigma_yz,sigma_zz
12100,0.050125,0.005125,0.000125,3.674930049,-0.00149831537,-0,3.950026869,-0,3.812478511
12101,0.050375,0.005125,0.000125,3.672526986,-0.001491049537,-0,3.948695495,-0,3.810611323
12102,0.050625,0.005125,0.000125,3.67015306,-0.001482856758,-0,3.947339897,-0,3.808746514
12103,0.050875,0.005125,0.000125,3.667806758,-0.001473695937,-0,3.945961476,-0,3.806884155
12104,0.051125,0.005125,0.000125,3.665486843,-0.001463572758,-0,3.944561488,-0,3.8050242
12105,0.051375,0.005125,0.000125,3.663192015,-0.001452491356,-0,3.943141201,-0,3.803166637
12106,0.051625,0.005125,0.000125,3.660920984,-0.001440356882,-0,3.941701874,-0,3.801311462
12107,0.051875,0.005125,0.000125,3.658672532,-0.001427272707,-0,3.940244721,-0,3.799458647
12108,0.052125,0.005125,0.000125,3.656445385,-0.001413196262,-0,3.938770968,-0,3.797608203
12109,0.052375,0.005125,0.000125,3.654238478,-0.001398186599,-0,3.937281718,-0,3.795760058
12110,0.052625,0.005125,0.000125,3.652050501,-0.001382108943,-0,3.935778175,-0,3.793914283
12111,0.052875,0.005125,0.000125,3.649880426,-0.001365177083,-0,3.934261368,-0,3.792070842
12112,0.053125,0.005125,0.000125,3.647727251,-0.001347311917,-0,3.932732279,-0,3.79022972
12113,0.053375,0.005125,0.000125,3.645590131,-0.001328485939,-0,3.93119177,-0,3.788390867
12114,0.053625,0.005125,0.000125,3.643468187,-0.001308870384,-0,3.929640681,-0,3.78655429
12115,0.053875,0.005125,0.000125,3.6413605,-0.001288440188,-0,3.928079821,-0,3.784720061
12116,0.054125,0.005125,0.000125,3.639266646,-0.001267170584,-0,3.926509713,-0,3.782888052
12117,0.054375,0.005125,0.000125,3.637185963,-0.00124518421,-0,3.924930948,-0,3.781058294
12118,0.054625,0.005125,0.000125,3.63511789,-0.001222454703,-0,3.92334403,-0,3.779230818
12119,0.054875,0.005125,0.000125,3.633062217,-0.001199003233,-0,3.921749239,-0,3.777405516
12120,0.055125,0.005125,0.000125,3.631018433,-0.001174947342,-0,3.92014697,-0,3.77558247
12121,0.055375,0.005125,0.000125,3.628986315,-0.001150155956,-0,3.918537441,-0,3.773761654
12122,0.055625,0.005125,0.000125,3.626965722,-0.001124742168,-0,3.916920794,-0,3.771943028
12123,0.055875,0.005125,0.000125,3.624956469,-0.001098767852,-0,3.915297173,-0,3.770126604
12124,0.056125,0.005125,0.000125,3.622958579,-0.001072096039,-0,3.91366659,-0,3.76831231
12125,0.056375,0.005125,0.000125,3.620971827,-0.001044834133,-0,3.912029161,-0,3.766500218
12126,0.056625,0.005125,0.000125,3.618996262,-0.001016939905,-0,3.910384854,-0,3.764690278
12127,0.056875,0.005125,0.000125,3.617031875,-0.0009883693665,-0,3.908733651,-0,3.762882483
12128,0.057125,0.005125,0.000125,3.615078662,-0.0009592737289,-0,3.907075524,-0,3.761076832
12129,0.057375,0.005125,0.000125,3.613136753,-0.0009294578495,-0,3.905410369,-0,3.759273258
12130,0.057625,0.005125,0.000125,3.611206019,-0.0008989710418,-0,3.903738212,-0,3.757471831
12131,0.057875,0.005125,0.000125,3.609286592,-0.0008678117131,-0,3.902058948,-0,3.755672488
12132,0.058125,0.005125,0.000125,3.607378535,-0.0008359763548,-0,3.900372511,-0,3.753875194
12133,0.058375,0.005125,0.000125,3.605481709,-0.0008033609183,-0,3.898678946,-0,3.752080009
12134,0.058625,0.005125,0.000125,3.603596162,-0.0007700069161,-0,3.896978218,-0,3.750286884
12135,0.058875,0.005125,0.000125,3.601721861,-0.0007358559388,-0,3.895270351,-0,3.748495788
12136,0.059125,0.005125,0.000125,3.599858631,-0.0007008486912,-0,3.893555462,-0,3.746706745
12137,0.059375,0.005125,0.000125,3.598006346,-0.0006649740741,-0,3.891833666,-0,3.744919727
12138,0.059625,0.005125,0.000125,3.596164864,-0.0006282194899,-0,3.890105114,-0,3.743134694
12139,0.059875,0.005125,0.000125,3.59433389,-0.0005904737626,-0,3.888370058,-0,3.741351645
12140,0.060125,0.005125,0.000125,3.592512981,-0.0005517746869,-0,3.886628854,-0,3.739570633
12141,0.060375,0.005125,0.000125,3.590701945,-0.0005120125827,-0,3.884881755,-0,3.737791563
12142,0.060625,0.005125,0.000125,3.588900371,-0.0004712259387,-0,3.883129147,-0,3.73601442
12143,0.060875,0.005125,0.000125,3.587107645,-0.000429308201,-0,3.881371536,-0,3.734239279
12144,0.061125,0.005125,0.000125,3.5853234,-0.000386251827,-0,3.879609321,-0,3.73246607
12145,0.061375,0.005125,0.000125,3.58354713,-0.00034205244,-0,3.877842992,-0,3.730694778
12146,0.061625,0.005125,0.000125,3.581778332,-0.000296704388,-0,3.876073021,-0,3.728925393
12147,0.061875,0.005125,0.000125,3.580016483,-0.0002501063414,-0,3.87429993,-0,3.727157884
12148,0.062125,0.005125,0.000125,3.57826099,-0.0002023921314,-0,3.872524281,-0,3.725392247
12149,0.062375,0.005125,0.000125,3.576511074,-0.0001535675469,-0,3.870746712,-0,3.723628589
12150,0.062625,0.005125,0.000125,3.574766583,-0.0001032865236,-0,3.868967493,-0,3.721866757
12151,0.062875,0.005125,0.000125,3.573027258,-5.189397879e-05,-0,3.867186915,-0,3.720106689
12152,0.063125,0.005125,0.000125,3.57129228,7.815748719e-07,-0,3.865405596,-0,3.718348549
12153,0.063375,0.005125,0.000125,3.569561364,5.473189389e-05,-0,3.86362388,-0,3.716592248
12154,0.063625,0.005125,0.000125,3.56783418,0.0001098439933,-0,3.861842101,-0,3.714837749
12155,0.063875,0.005125,0.000125,3.566110348,0.0001662525791,-0,3.86006059,-0,3.713085066
12156,0.064125,0.005125,0.000125,3.564389573,0.0002237988491,-0,3.858279615,-0,3.711334196
12157,0.064375,0.005125,0.000125,3.562671637,0.0002825698594,-0,3.856499381,-0,3.70958512
12158,0.064625,0.005125,0.000125,3.560956405,0.0003426040811,-0,3.854720031,-0,3.707837798
12159,0.064875,0.005125,0.000125,3.559243688,0.0004037934495,-0,3.852941715,-0,3.706092238
12160,0.065125,0.005125,0.000125,3.557533311,0.0004661288694,-0,3.851164558,-0,3.70434846
12161,0.065375,0.005125,0.000125,3.555825174,0.0005296511844,-0,3.849388633,-0,3.702606461
12162,0.065625,0.005125,0.000125,3.554119316,0.0005943530948,-0,3.847613927,-0,3.700866181
12163,0.065875,0.005125,0.000125,3.55241572,0.0006602281146,-0,3.845840444,-0,3.699127604
12164,0.066125,0.005125,0.000125,3.55071431,0.0007272704313,-0,3.844068211,-0,3.697390749
12165,0.066375,0.005125,0.000125,3.549015015,0.0007955728881,-0,3.842297241,-0,3.695655644
12166,0.066625,0.005125,0.000125,3.547317964,0.0008649835254,-0,3.840527442,-0,3.693922222
12167,0.066875,0.005125,0.000125,3.545623162,0.000935644998,-0,3.838758778,-0,3.692190484
12168,0.067125,0.005125,0.000125,3.54393068,0.001007455185,-0,3.836991173,-0,3.690460405
12169,0.067375,0.005125,0.000125,3.542240528,0.001080410584,-0,3.835224579,-0,3.688731993
12170,0.067625,0.005125,0.000125,3.540552655,0.001154655505,-0,3.833458973,-0,3.687005296
12171,0.067875,0.005125,0.000125,3.538867271,0.001230089931,-0,3.831694201,-0,3.685280227
12172,0.068125,0.005125,0.000125,3.537184392,0.001306712501,-0,3.829930202,-0,3.683556802
12173,0.068375,0.005125,0.000125,3.535504163,0.00138462048,-0,3.828166852,-0,3.681834972
12174,0.068625,0.005125,0.000125,3.533826535,0.001463715794,-0,3.826404124,-0,3.680114782
12175,0.068875,0.005125,0.000125,3.532151588,0.00154409689,-0,3.824641932,-0,3.678396216
12176,0.069125,0.005125,0.000125,3.5304794,0.001625715624,-0,3.822880189,-0,3.676679251
12177,0.069375,0.005125,0.000125,3.528809979,0.001708622096,-0,3.82111885,-0,3.674963898
12178,0.069625,0.005125,0.000125,3.527143464,0.001792768571,-0,3.819357805,-0,3.673250097
12179,0.069875,0.005125,0.000125,3.525479862,0.001878254237,-0,3.817597019,-0,3.671537855
12180,0.070125,0.005125,0.000125,3.523819108,0.001965031303,-0,3.815836494,-0,3.669827206
12181,0.070375,0.005125,0.000125,3.522161204,0.002053149766,-0,3.814076201,-0,3.66811815
12182,0.070625,0.005125,0.000125,3.520506277,0.002142561583,-0,3.812316055,-0,3.666410619
12183,0.070875,0.005125,0.000125,3.518854325,0.002233365397,-0,3.810556038,-0,3.66470461
12184,0.071125,0.005125,0.000125,3.517205275,0.002325463915,-0,3.808796168,-0,3.663000148
12185,0.071375,0.005125,0.000125,3.515559122,0.002418955418,-0,3.807036437,-0,3.661297227
12186,0.071625,0.005125,0.000125,3.513915921,0.002513840122,-0,3.805276803,-0,3.659595806
12187,0.071875,0.005125,0.000125,3.512275664,0.002610020257,-0,3.803517263,-0,3.657895874
12188,0.072125,0.005125,0.000125,3.510638274,0.00270759353,-0,3.801757846,-0,3.656197453
12189,0.072375,0.005125,0.000125,3.509003741,0.002806608508,-0,3.799998551,-0,3.654500532
12190,0.072625,0.005125,0.000125,3.507372053,0.002907015759,-0,3.79823938,-0,3.652805101
12191,0.072875,0.005125,0.000125,3.505743133,0.003008765718,-0,3.796480365,-0,3.651111178
12192,0.073125,0.005125,0.000125,3.504117102,0.003111955378,-0,3.794721442,-0,3.649418688
12193,0.073375,0.005125,0.000125,3.502493882,0.003216535029,-0,3.792962644,-0,3.647727654
12194,0.073625,0.005125,0.000125,3.500873399,0.003322503953,-0,3.791204006,-0,3.646038095
12195,0.073875,0.005125,0.000125,3.499255706,0.003429910491,-0,3.789445493,-0,3.64434997
12196,0.074125,0.005125,0.000125,3.497640728,0.003538705518,-0,3.78768714,-0,3.6426633
12197,0.074375,0.005125,0.000125,3.496028456,0.003648986712,-0,3.785928948,-0,3.640978075
12198,0.074625,0.005125,0.000125,3.494418878,0.003760607548,-0,3.784170923,-0,3.639294283
12199,0.074875,0.005125,0.000125,3.492811981,0.00387371449,-0,3.782413068,-0,3.637611913
12200,0.075125,0.005125,0.000125,3.491207753,0.003988258263,-0,3.780655393,-0,3.63593095
12201,0.075375,0.005125,0.000125,3.489606181,0.004104238109,-0,3.778897906,-0,3.634251382
12202,0.075625,0.005125,0.000125,3.488007123,0.004221604183,-0,3.777140681,-0,3.632573262
12203,0.075875,0.005125,0.000125,3.486410631,0.004340452919,-0,3.775383694,-0,3.630896545
12204,0.076125,0.005125,0.000125,3.484816759,0.004460734166,-0,3.773626918,-0,3.629221187
12205,0.076375,0.005125,0.000125,3.483225366,0.004582446523,-0,3.771870426,-0,3.627547242
12206,0.076625,0.005125,0.000125,3.481636509,0.00470563732,-0,3.770114187,-0,3.625874668
12207,0.076875,0.005125,0.000125,3.480050114,0.004830207449,-0,3.768358237,-0,3.624203491
12208,0.077125,0.005125,0.000125,3.47846611,0.00495625287,-0,3.766602611,-0,3.622533735
12209,0.077375,0.005125,0.000125,3.476884686,0.005083771874,-0,3.764847206,-0,3.620865297
12210,0.077625,0.005125,0.000125,3.475305774,0.005212616393,-0,3.763092052,-0,3.619198206
12211,0.077875,0.005125,0.000125,3.473729241,0.005342930987,-0,3.761337207,-0,3.617532526
12212,0.078125,0.005125,0.000125,3.472155152,0.005474713917,-0,3.759582628,-0,3.615868222
12213,0.078375,0.005125,0.000125,3.470583573,0.005607914752,-0,3.757828268,-0,3.614205265
12214,0.078625,0.005125,0.000125,3.469014573,0.005742483171,-0,3.756074081,-0,3.612543623
12215,0.078875,0.005125,0.000125,3.467448026,0.005878563879,-0,3.754320113,-0,3.610883367
12216,0.079125,0.005125,0.000125,3.465884,0.006015960438,-0,3.752566313,-0,3.609224469
12217,0.079375,0.005125,0.000125,3.46432257,0.006154866221,-0,3.750812627,-0,3.607566903
12218,0.079625,0.005125,0.000125,3.462763741,0.006295133324,-0,3.749059033,-0,3.605910678
12219,0.079875,0.005125,0.000125,3.461207524,0.00643675983,-0,3.747305505,-0,3.604255802
12220,0.080125,0.005125,0.000125,3.459653992,0.006579889712,-0,3.745551984,-0,3.602602252
12221,0.080375,0.005125,0.000125,3.458103158,0.006724374495,-0,3.743798441,-0,3.600950041
12222,0.080625,0.005125,0.000125,3.456554969,0.006870211743,-0,3.742044878,-0,3.599299215
12223,0.080875,0.005125,0.000125,3.455009637,0.007017496366,-0,3.740291161,-0,3.597649691
12224,0.081125,0.005125,0.000125,3.453467178,0.007166128669,-0,3.738537255,-0,3.596001487
12225,0.081375,0.005125,0.000125,3.451927609,0.007316155256,-0,3.73678312,-0,3.594354621
12226,0.081625,0.005125,0.000125,3.450391013,0.007467525718,-0,3.735028682,-0,3.592709079
12227,0.081875,0.005125,0.000125,3.448857347,0.007620238687,-0,3.733273933,-0,3.591064913
12228,0.082125,0.005125,0.000125,3.447326823,0.007774390487,-0,3.731518734,-0,3.589422047
12229,0.082375,0.005125,0.000125,3.445799461,0.007929786027,-0,3.729763048,-0,3.587780499
12230,0.082625,0.005125,0.000125,3.444275279,0.008086619752,-0,3.728006836,-0,3.586140289
12231,0.082875,0.005125,0.000125,3.442754357,0.008244794758,-0,3.726250035,-0,3.5845014
12232,0.083125,0.005125,0.000125,3.441236646,0.008404360496,-0,3.724492649,-0,3.58286388
12233,0.083375,0.005125,0.000125,3.439722286,0.00856517242,-0,3.722734594,-0,3.581227676
12234,0.083625,0.005125,0.000125,3.43821122,0.008727426672,-0,3.720975885,-0,3.579592829
12235,0.083875,0.005125,0.000125,3.436703581,0.00889102816,-0,3.719216455,-0,3.577959278
12236,0.084125,0.005125,0.000125,3.435199369,0.009055979359,-0,3.717456305,-0,3.576327023
12237,0.084375,0.005125,0.000125,3.433698322,0.009222283024,-0,3.71569558,-0,3.574696192
12238,0.084625,0.005125,0.000125,3.432200622,0.009389990645,-0,3.713934206,-0,3.573066678
12239,0.084875,0.005125,0.000125,3.430706257,0.009559008127,-0,3.712172217,-0,3.571438466
12240,0.085125,0.005125,0.000125,3.429215075,0.009729435597,-0,3.710409724,-0,3.569811603
12241,0.085375,0.005125,0.000125,3.427726989,0.009901178813,-0,3.708646814,-0,3.568186097
12242,0.085625,0.005125,0.000125,3.426241905,0.01007433741,-0,3.706883585,-0,3.566561952
12243,0.085875,0.005125,0.000125,3.424759724,0.01024881656,-0,3.705120144,-0,3.564939168
12244,0.086125,0.005125,0.000125,3.42328041,0.010424715,-0,3.703356575,-0,3.563317709
12245,0.086375,0.005125,0.000125,3.421803793,0.01060198532,-0,3.701593031,-0,3.5616976
12246,0.086625,0.005125,0.000125,3.420329638,0.01078062801,-0,3.699829706,-0,3.560078896
12247,0.086875,0.005125,0.000125,3.418857964,0.01096064274,-0,3.698066667,-0,3.558461521
12248,0.087125,0.005125,0.000125,3.417388532,0.01114197989,-0,3.696304116,-0,3.556845527
12249,0.087375,0.005125,0.000125,3.415921231,0.01132468587,-0,3.694542188,-0,3.5552309
12250,0.087625,0.005125,0.000125,3.414455886,0.01150870922,-0,3.692781054,-0,3.55361766
12251,0.087875,0.005125,0.000125,3.412992325,0.01169409452,-0,3.691020881,-0,3.552005828
12252,0.088125,0.005125,0.000125,3.411530568,0.01188074046,-0,3.689261739,-0,3.550395328
12253,0.088375,0.005125,0.000125,3.41007032,0.01206869103,-0,3.687503853,-0,3.548786252
12254,0.088625,0.005125,0.000125,3.408611476,0.01225799065,-0,3.685747346,-0,3.547178592
12255,0.088875,0.005125,0.000125,3.407154001,0.01244849104,-0,3.683992309,-0,3.545572314
12256,0.089125,0.005125,0.000125,3.405697666,0.01264033564,-0,3.682238931,-0,3.543967477
12257,0.089375,0.005125,0.000125,3.404242433,0.01283337861,-0,3.680487303,-0,3.542364046
12258,0.089625,0.005125,0.000125,3.402788136,0.01302766891,-0,3.678737589,-0,3.540762047
12259,0.089875,0.005125,0.000125,3.401334667,0.01322325646,-0,3.676989925,-0,3.539161467
12260,0.090125,0.005125,0.000125,3.399881854,0.0134200949,-0,3.675244488,-0,3.537562329
12261,0.090375,0.005125,0.000125,3.39842952,0.01361818628,-0,3.673501462,-0,3.535964648
12262,0.090625,0.005125,0.000125,3.396977549,0.013817532,-0,3.671761002,-0,3.534368405
12263,0.090875,0.005125,0.000125,3.395525698,0.01401813215,-0,3.670023332,-0,3.532773647
12264,0.091125,0.005125,0.000125,3.394073789,0.0142199366,-0,3.668288638,-0,3.531180387
12265,0.091375,0.005125,0.000125,3.392621845,0.01442303799,-0,3.666557,-0,3.529588551
12266,0.091625,0.005125,0.000125,3.391169572,0.01462728503,-0,3.664828646,-0,3.527998232
12267,0.091875,0.005125,0.000125,3.389716882,0.01483276587,-0,3.663103683,-0,3.526409436
12268,0.092125,0.005125,0.000125,3.388263893,0.01503932534,-0,3.661382096,-0,3.524822087
12269,0.092375,0.005125,0.000125,3.386810419,0.01524709686,-0,3.659664,-0,3.523236289
12270,0.092625,0.005125,0.000125,3.385356547,0.01545597173,-0,3.657949345,-0,3.52165203
12271,0.092875,0.005125,0.000125,3.383902447,0.01566588954,-0,3.656238019,-0,3.520069286
12272,0.093125,0.005125,0.000125,3.382448177,0.01587683873,-0,3.654529932,-0,3.518488114
12273,0.093375,0.005125,0.000125,3.380994005,0.01608880874,-0,3.652824873,-0,3.516908492
12274,0.093625,0.005125,0.000125,3.37954015,0.01630179037,-0,3.651122629,-0,3.515330445
12275,0.093875,0.005125,0.000125,3.378086905,0.01651577597,-0,3.649422933,-0,3.513753975
12276,0.094125,0.005125,0.000125,3.376634639,0.01673066315,-0,3.647725471,-0,3.512179066
12277,0.094375,0.005125,0.000125,3.375183531,0.01694654402,-0,3.646030009,-0,3.5106058
12278,0.094625,0.005125,0.000125,3.373734022,0.01716336742,-0,3.644336183,-0,3.509034135
12279,0.094875,0.005125,0.000125,3.372286423,0.01738103501,-0,3.642643691,-0,3.507464093
12280,0.095125,0.005125,0.000125,3.370841045,0.01759969012,-0,3.64095224,-0,3.505895697
12281,0.095375,0.005125,0.000125,3.369398321,0.01781923525,-0,3.639261473,-0,3.504328898
12282,0.095625,0.005125,0.000125,3.367958361,0.01803966918,-0,3.637571206,-0,3.502763806
12283,0.095875,0.005125,0.000125,3.366521594,0.0182609904,-0,3.635881103,-0,3.50120037
12284,0.096125,0.005125,0.000125,3.365088312,0.0184831972,-0,3.634190893,-0,3.499638594
12285,0.096375,0.005125,0.000125,3.363658681,0.01870633627,-0,3.632500383,-0,3.49807855
12286,0.096625,0.005125,0.000125,3.362233053,0.01893026257,-0,3.630809286,-0,3.496520204
12287,0.096875,0.005125,0.000125,3.360811711,0.01915512159,-0,3.629117359,-0,3.494963554
12288,0.097125,0.005125,0.000125,3.359394803,0.01938082064,-0,3.62742444,-0,3.493408653
12289,0.097375,0.005125,0.000125,3.357982529,0.01960741439,-0,3.625730355,-0,3.49185551
12290,0.097625,0.005125,0.000125,3.356575203,0.01983481647,-0,3.6240349,-0,3.490304056
12291,0.097875,0.005125,0.000125,3.355172669,0.02006323198,-0,3.622338133,-0,3.488754427
12292,0.098125,0.005125,0.000125,3.353775005,0.02029253159,-0,3.62064003,-0,3.487206607
12293,0.098375,0.005125,0.000125,3.35238233,0.02052282745,-0,3.618940584,-0,3.485660523
12294,0.098625,0.005125,0.000125,3.350994354,0.02075408722,-0,3.617240033,-0,3.484116273
12295,0.098875,0.005125,0.000125,3.349610954,0.02098637326,-0,3.615538559,-0,3.482573833
12296,0.099125,0.005125,0.000125,3.348231862,0.02121960151,-0,3.613836451,-0,3.481033225
12297,0.099375,0.005125,0.000125,3.346856733,0.02145397332,-0,3.612134057,-0,3.47949449
12298,0.099625,0.005125,0.000125,3.345485339,0.0216893991,-0,3.610431685,-0,3.477957592
12299,0.099875,0.005125,0.000125,3.344117252,0.0219258348,-0,3.608729749,-0,3.476422587
12300,0.100125,0.005125,0.000125,3.342752109,0.02216337849,-0,3.607028636,-0,3.474889495
12301,0.100375,0.005125,0.000125,3.341389673,0.02240188712,-0,3.605328674,-0,3.473358272
12302,0.100625,0.005125,0.000125,3.340029515,0.02264155313,-0,3.603630285,-0,3.471828972
12303,0.100875,0.005125,0.000125,3.338671209,0.02288223351,-0,3.601933889,-0,3.470301646
12304,0.101125,0.005125,0.000125,3.337314517,0.02312388206,-0,3.600239815,-0,3.468776251
12305,0.101375,0.005125,0.000125,3.335959012,0.02336664532,-0,3.598548491,-0,3.467252837
12306,0.101625,0.005125,0.000125,3.334604323,0.02361043122,-0,3.596860318,-0,3.465731417
12307,0.101875,0.005125,0.000125,3.333250077,0.02385529254,-0,3.595175714,-0,3.464212001
12308,0.102125,0.005125,0.000125,3.331895893,0.02410118729,-0,3.593495107,-0,3.46269459
12309,0.102375,0.005125,0.000125,3.330541254,0.02434821807,-0,3.591819009,-0,3.461179241
12310,0.102625,0.005125,0.000125,3.329185761,0.02459629708,-0,3.590147888,-0,3.459665937
12311,0.102875,0.005125,0.000125,3.327828875,0.02484543336,-0,3.588482299,-0,3.458154712
12312,0.103125,0.005125,0.000125,3.326470112,0.02509573361,-0,3.586822794,-0,3.456645556
12313,0.103375,0.005125,0.000125,3.325108774,0.02534711474,-0,3.585170055,-0,3.455138535
12314,0.103625,0.005125,0.000125,3.323744212,0.02559968852,-0,3.583524769,-0,3.453633668
12315,0.103875,0.005125,0.000125,3.322375815,0.02585347364,-0,3.581887646,-0,3.452130913
12316,0.104125,0.005125,0.000125,3.321002754,0.02610844677,-0,3.580259544,-0,3.450630297
12317,0.104375,0.005125,0.000125,3.319623902,0.02636473129,-0,3.578641533,-0,3.449131933
12318,0.104625,0.005125,0.000125,3.31823842,0.02662241193,-0,3.577034598,-0,3.447635738
12319,0.104875,0.005125,0.000125,3.316844952,0.02688148097,-0,3.575440078,-0,3.446141786
12320,0.105125,0.005125,0.000125,3.31544223,0.02714213619,-0,3.573859339,-0,3.444650041
12321,0.105375,0.005125,0.000125,3.314028243,0.02740438605,-0,3.572294277,-0,3.44316068
12322,0.105625,0.005125,0.000125,3.312601894,0.02766854538,-0,3.5707464,-0,3.441673361
12323,0.105875,0.005125,0.000125,3.311159879,0.0279344185,-0,3.569218569,-0,3.440188586
